"","source","sumlevel","geoid","name","st","T2_est1","T2_est2","T2_est3","T2_est4","T2_est5","T2_est6","T2_est7","T2_est8","T2_est9","T2_est10","T2_est11","T2_est12","T2_est13","T2_est14","T2_est15","T2_est16","T2_est17","T2_est18","T2_est19","T2_est20","T2_est21","T2_est22","T2_est23","T2_est24","T2_est25","T2_est26","T2_est27","T2_est28","T2_est29","T2_est30","T2_est31","T2_est32","T2_est33","T2_est34","T2_est35","T2_est36","T2_est37","T2_est38","T2_est39","T2_est40","T2_est41","T2_est42","T2_est43","T2_est44","T2_est45","T2_est46","T2_est47","T2_est48","T2_est49","T2_est50","T2_est51","T2_est52","T2_est53","T2_est54","T2_est55","T2_est56","T2_est57","T2_est58","T2_est59","T2_est60","T2_est61","T2_est62","T2_est63","T2_est64","T2_est65","T2_est66","T2_est67","T2_est68","T2_est69","T2_est70","T2_est71","T2_est72","T2_est73","T2_est74","T2_est75","T2_est76","T2_est77","T2_est78","T2_est79","T2_est80","T2_est81","T2_est82","T2_est83","T2_est84","T2_est85","T2_est86","T2_est87","T2_est88","T2_est89","T2_est90","T2_est91","T2_est92","T2_est93","T2_est94","T2_est95","T2_est96","T2_est97","T2_est98","T2_est99","T2_est100","T2_est101","T2_est102","T2_est103","T2_est104","T2_est105","T2_est106","T2_est107","T2_est108","T2_est109","T2_est110","T2_est111","T2_est112","T2_est113","T2_est114","T2_est115","T2_est116","T2_est117","T2_est118","T2_est119","T2_est120","T2_est121","T2_est122","T2_est123","T2_est124","T2_est125","T2_est126","T2_est127","T2_est128","T2_est129","T2_est130","T2_est131","T2_est132","T2_est133","T2_est134","T2_est135","T2_est136","T2_est137","T2_est138","T2_est139","T2_est140","T2_est141","T2_est142","T2_est143","T2_est144","T2_est145","T2_est146","T2_est147","T2_moe1","T2_moe2","T2_moe3","T2_moe4","T2_moe5","T2_moe6","T2_moe7","T2_moe8","T2_moe9","T2_moe10","T2_moe11","T2_moe12","T2_moe13","T2_moe14","T2_moe15","T2_moe16","T2_moe17","T2_moe18","T2_moe19","T2_moe20","T2_moe21","T2_moe22","T2_moe23","T2_moe24","T2_moe25","T2_moe26","T2_moe27","T2_moe28","T2_moe29","T2_moe30","T2_moe31","T2_moe32","T2_moe33","T2_moe34","T2_moe35","T2_moe36","T2_moe37","T2_moe38","T2_moe39","T2_moe40","T2_moe41","T2_moe42","T2_moe43","T2_moe44","T2_moe45","T2_moe46","T2_moe47","T2_moe48","T2_moe49","T2_moe50","T2_moe51","T2_moe52","T2_moe53","T2_moe54","T2_moe55","T2_moe56","T2_moe57","T2_moe58","T2_moe59","T2_moe60","T2_moe61","T2_moe62","T2_moe63","T2_moe64","T2_moe65","T2_moe66","T2_moe67","T2_moe68","T2_moe69","T2_moe70","T2_moe71","T2_moe72","T2_moe73","T2_moe74","T2_moe75","T2_moe76","T2_moe77","T2_moe78","T2_moe79","T2_moe80","T2_moe81","T2_moe82","T2_moe83","T2_moe84","T2_moe85","T2_moe86","T2_moe87","T2_moe88","T2_moe89","T2_moe90","T2_moe91","T2_moe92","T2_moe93","T2_moe94","T2_moe95","T2_moe96","T2_moe97","T2_moe98","T2_moe99","T2_moe100","T2_moe101","T2_moe102","T2_moe103","T2_moe104","T2_moe105","T2_moe106","T2_moe107","T2_moe108","T2_moe109","T2_moe110","T2_moe111","T2_moe112","T2_moe113","T2_moe114","T2_moe115","T2_moe116","T2_moe117","T2_moe118","T2_moe119","T2_moe120","T2_moe121","T2_moe122","T2_moe123","T2_moe124","T2_moe125","T2_moe126","T2_moe127","T2_moe128","T2_moe129","T2_moe130","T2_moe131","T2_moe132","T2_moe133","T2_moe134","T2_moe135","T2_moe136","T2_moe137","T2_moe138","T2_moe139","T2_moe140","T2_moe141","T2_moe142","T2_moe143","T2_moe144","T2_moe145","T2_moe146","T2_moe147"
"11","2016thru2020",40,"0400000US13","Georgia",13,3830265,2453160,232130,105000,57805,33275,4420,420,15,7135,58050,29910,18265,2620,270,0,5450,36875,20370,9570,2345,60,10,3560,10965,6215,2200,810,4,15,1600,21240,13145,3815,1780,45,50,2105,2221030,84950,50520,24680,2655,260,10,4990,157780,98820,40630,4165,345,80,11475,329955,200230,89910,9850,565,60,24250,235750,144320,64675,6650,340,65,14630,1412595,1001675,274760,54965,2090,300,56560,1377105,351625,208015,61750,112670,5460,655,25,21530,90815,28450,42660,3100,245,75,14360,31015,11635,11795,1740,135,110,5080,8295,2500,3570,765,0,0,1285,13485,5725,3645,1305,35,4,2510,1025480,106025,37095,56695,3140,365,180,6905,152745,52125,78740,2305,450,95,15390,262720,102470,121910,6350,465,275,25890,136500,58835,55980,4315,500,25,13490,367490,188770,125650,17735,470,195,25350,8093,14997,4452,2898,2376,1379,680,132,22,687,2341,1398,1266,511,147,33,672,1761,1052,1055,435,80,20,641,961,629,371,248,9,30,399,1225,860,561,376,43,80,346,14725,2580,2006,1351,453,156,24,766,2877,2321,1635,551,136,78,877,4698,3101,2697,896,176,45,1622,4328,3211,3020,584,158,50,1242,12126,8114,5305,1506,284,129,2194,9408,5691,4066,2309,3250,660,203,41,1255,3143,1709,2150,480,145,73,1199,1642,849,1142,410,95,89,593,902,422,672,342,33,33,372,1065,763,562,295,51,18,482,7975,2932,1550,2078,443,137,148,739,3422,2133,2513,389,185,93,1027,5714,2982,3872,682,194,112,1294,2872,2036,2122,707,183,29,1048,5020,3273,3634,953,196,123,1363
